Sno,Date,Time,State/UnionTerritory,ConfirmedIndianNational,ConfirmedForeignNational,Cured,Deaths,Confirmed,OxygenTanks,PopulationDensityPerSqKm
2426,2020-05-29,8:00 AM,Haryana,-,-,881,19,1504,925,756
2427,2020-05-29,8:00 AM,Himachal Pradesh,-,-,70,5,276,3018,836
2428,2020-05-29,8:00 AM,Jammu and Kashmir,-,-,859,27,2036,8345,475
2429,2020-05-29,8:00 AM,Jharkhand,-,-,212,4,469,1483,586
2430,2020-05-29,8:00 AM,Karnataka,-,-,834,47,2533,6397,456
2431,2020-05-29,8:00 AM,Kerala,-,-,555,7,1088,1535,656
2432,2020-05-29,8:00 AM,Ladakh,-,-,43,0,73,3854,606
2433,2020-05-29,8:00 AM,Madhya Pradesh,-,-,4050,321,7453,7936,548
2434,2020-05-29,8:00 AM,Maharashtra,-,-,18616,1982,59546,9818,592
2435,2020-05-29,8:00 AM,Manipur,-,-,5,0,55,845,700
2436,2020-05-29,8:00 AM,Meghalaya,-,-,12,1,21,7793,546
2437,2020-05-29,8:00 AM,Mizoram,-,-,1,0,1,1158,402
2438,2020-05-29,8:00 AM,Nagaland,-,-,0,0,18,8896,598
2439,2020-05-29,8:00 AM,Odisha,-,-,887,7,1660,593,252
2440,2020-05-29,8:00 AM,Puducherry,-,-,14,0,51,3999,397
2441,2020-05-29,8:00 AM,Punjab,-,-,1946,40,2158,2085,515
2442,2020-05-29,8:00 AM,Rajasthan,-,-,4817,180,8067,2021,754
2443,2020-05-29,8:00 AM,Sikkim,-,-,0,0,1,8563,441
2444,2020-05-29,8:00 AM,Tamil Nadu,-,-,10548,145,19372,1628,437
2445,2020-05-29,8:00 AM,Telengana,-,-,1345,67,2256,7528,643
2446,2020-05-29,8:00 AM,Tripura,-,-,167,0,242,6788,716
2447,2020-05-29,8:00 AM,Uttarakhand,-,-,79,4,500,4709,505
2448,2020-05-29,8:00 AM,Uttar Pradesh,-,-,4215,197,7170,9546,631
2449,2020-05-29,8:00 AM,West Bengal,-,-,1668,295,4536,2855,573
2450,2020-05-29,8:00 AM,Cases being reassigned to states,-,-,0,0,4673,8709,117
2451,2020-05-30,8:00 AM,Andaman and Nicobar Islands,-,-,33,0,33,8068,629
2452,2020-05-30,8:00 AM,Andhra Pradesh,-,-,2226,60,3436,3443,817
2453,2020-05-30,8:00 AM,Arunachal Pradesh,-,-,1,0,3,8396,406
2454,2020-05-30,8:00 AM,Assam,-,-,125,4,1024,7754,341
2455,2020-05-30,8:00 AM,Bihar,-,-,1211,15,3376,9356,238
2456,2020-05-30,8:00 AM,Chandigarh,-,-,189,4,289,5656,546
2457,2020-05-30,8:00 AM,Chhattisgarh,-,-,100,1,415,4159,623
2458,2020-05-30,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,0,0,2,1733,520
2459,2020-05-30,8:00 AM,Delhi,-,-,7846,398,17386,9992,315
2460,2020-05-30,8:00 AM,Goa,-,-,41,0,69,6637,356
2461,2020-05-30,8:00 AM,Gujarat,-,-,8611,980,15934,7686,415
2462,2020-05-30,8:00 AM,Haryana,-,-,940,19,1721,2123,493
2463,2020-05-30,8:00 AM,Himachal Pradesh,-,-,87,5,295,6378,595
2464,2020-05-30,8:00 AM,Jammu and Kashmir,-,-,875,28,2164,9019,646
2465,2020-05-30,8:00 AM,Jharkhand,-,-,216,5,511,9299,560
2466,2020-05-30,8:00 AM,Karnataka,-,-,894,48,2781,99,500
2467,2020-05-30,8:00 AM,Kerala,-,-,565,8,1150,2686,421
2468,2020-05-30,8:00 AM,Ladakh,-,-,43,0,74,1253,24
2469,2020-05-30,8:00 AM,Madhya Pradesh,-,-,4269,334,7645,8817,535
2470,2020-05-30,8:00 AM,Maharashtra,-,-,26997,2098,62228,5972,601
2471,2020-05-30,8:00 AM,Manipur,-,-,8,0,59,1770,208
2472,2020-05-30,8:00 AM,Meghalaya,-,-,12,1,27,2263,346
2473,2020-05-30,8:00 AM,Mizoram,-,-,1,0,1,8268,403
2474,2020-05-30,8:00 AM,Nagaland,-,-,0,0,25,2756,370
2475,2020-05-30,8:00 AM,Odisha,-,-,887,7,1723,2009,261
2476,2020-05-30,8:00 AM,Puducherry,-,-,14,0,51,6590,421
2477,2020-05-30,8:00 AM,Punjab,-,-,1949,42,2197,9218,534
2478,2020-05-30,8:00 AM,Rajasthan,-,-,5244,184,8365,8535,366
2479,2020-05-30,8:00 AM,Sikkim,-,-,0,0,1,520,560
2480,2020-05-30,8:00 AM,Tamil Nadu,-,-,11313,154,20246,4774,322
2481,2020-05-30,8:00 AM,Telengana,-,-,1381,71,2425,9883,622
2482,2020-05-30,8:00 AM,Tripura,-,-,171,0,251,253,376
2483,2020-05-30,8:00 AM,Uttarakhand,-,-,102,5,716,2627,242
2484,2020-05-30,8:00 AM,Uttar Pradesh,-,-,4244,198,7284,9239,468
2485,2020-05-30,8:00 AM,West Bengal,-,-,1775,302,4813,1713,265
2486,2020-05-30,8:00 AM,Cases being reassigned to states,-,-,0,0,5043,7487,112
2487,2020-05-31,8:00 AM,Andaman and Nicobar Islands,-,-,33,0,33,5884,482
2488,2020-05-31,8:00 AM,Andhra Pradesh,-,-,2289,60,3569,6102,284
2489,2020-05-31,8:00 AM,Arunachal Pradesh,-,-,1,0,4,3726,1072
2490,2020-05-31,8:00 AM,Assam,-,-,163,4,1185,3918,250
2491,2020-05-31,8:00 AM,Bihar,-,-,1618,20,3636,9882,398
2492,2020-05-31,8:00 AM,Chandigarh,-,-,189,4,289,5958,327
2493,2020-05-31,8:00 AM,Chhattisgarh,-,-,102,1,447,8717,415
2494,2020-05-31,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,0,0,2,4271,450
2495,2020-05-31,8:00 AM,Delhi,-,-,8075,416,18549,6515,433
2496,2020-05-31,8:00 AM,Goa,-,-,41,0,70,305,445
2497,2020-05-31,8:00 AM,Gujarat,-,-,9230,1007,16343,5222,594
2498,2020-05-31,8:00 AM,Haryana,-,-,971,20,1923,2216,387
2499,2020-05-31,8:00 AM,Himachal Pradesh,-,-,111,5,313,5808,606
2500,2020-05-31,8:00 AM,Jammu and Kashmir,-,-,908,28,2341,5187,508
2501,2020-05-31,8:00 AM,Jharkhand,-,-,256,5,563,4375,399
2502,2020-05-31,8:00 AM,Karnataka,-,-,997,48,2922,9662,380
2503,2020-05-31,8:00 AM,Kerala,-,-,575,9,1208,4219,370
2504,2020-05-31,8:00 AM,Ladakh,-,-,43,0,74,3097,370
2505,2020-05-31,8:00 AM,Madhya Pradesh,-,-,4444,343,7891,440,276
2506,2020-05-31,8:00 AM,Maharashtra,-,-,28081,2197,65168,510,877
2507,2020-05-31,8:00 AM,Manipur,-,-,8,0,62,6063,485
2508,2020-05-31,8:00 AM,Meghalaya,-,-,12,1,27,2645,271
2509,2020-05-31,8:00 AM,Mizoram,-,-,1,0,1,546,501
2510,2020-05-31,8:00 AM,Nagaland,-,-,0,0,36,5044,467
2511,2020-05-31,8:00 AM,Odisha,-,-,1050,7,1819,253,606
2512,2020-05-31,8:00 AM,Puducherry,-,-,14,0,51,3298,317
2513,2020-05-31,8:00 AM,Punjab,-,-,1967,44,2233,8437,414
2514,2020-05-31,8:00 AM,Rajasthan,-,-,5739,193,8617,461,711
2515,2020-05-31,8:00 AM,Sikkim,-,-,0,0,1,9694,287
2516,2020-05-31,8:00 AM,Tamil Nadu,-,-,12000,160,21184,1593,249
2517,2020-05-31,8:00 AM,Telengana,-,-,1412,77,2499,304,408
2518,2020-05-31,8:00 AM,Tripura,-,-,172,0,268,5305,-237
2519,2020-05-31,8:00 AM,Uttarakhand,-,-,102,5,749,7350,662
2520,2020-05-31,8:00 AM,Uttar Pradesh,-,-,4410,201,7445,1682,822
2521,2020-05-31,8:00 AM,West Bengal,-,-,1970,309,5130,6336,435
2522,2020-05-31,8:00 AM,Cases being reassigned to states,-,-,0,0,5491,5152,558
2523,2020-06-01,8:00 AM,Andaman and Nicobar Islands,-,-,33,0,33,9909,705
2524,2020-06-01,8:00 AM,Andhra Pradesh,-,-,2349,62,3679,5780,340
2525,2020-06-01,8:00 AM,Arunachal Pradesh,-,-,1,0,4,9744,547
2526,2020-06-01,8:00 AM,Assam,-,-,185,4,1272,5284,723
2527,2020-06-01,8:00 AM,Bihar,-,-,1710,21,3815,2302,442
2528,2020-06-01,8:00 AM,Chandigarh,-,-,199,4,293,986,556
2529,2020-06-01,8:00 AM,Chhattisgarh,-,-,115,1,498,9657,483
2530,2020-06-01,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,0,0,2,5373,555
2531,2020-06-01,8:00 AM,Delhi,-,-,8478,473,19844,3110,305
2532,2020-06-01,8:00 AM,Goa,-,-,42,0,70,9338,442
2533,2020-06-01,8:00 AM,Gujarat,-,-,9919,1038,16779,4349,725
2534,2020-06-01,8:00 AM,Haryana,-,-,1048,20,2091,4708,413
2535,2020-06-01,8:00 AM,Himachal Pradesh,-,-,120,5,331,6542,875
2536,2020-06-01,8:00 AM,Jammu and Kashmir,-,-,927,28,2446,2345,511
2537,2020-06-01,8:00 AM,Jharkhand,-,-,256,5,610,1410,437
2538,2020-06-01,8:00 AM,Karnataka,-,-,1218,51,3221,5117,459
2539,2020-06-01,8:00 AM,Kerala,-,-,590,9,1269,1121,381
2540,2020-06-01,8:00 AM,Ladakh,-,-,43,0,74,9294,297
2541,2020-06-01,8:00 AM,Madhya Pradesh,-,-,4842,350,8089,8028,508
2542,2020-06-01,8:00 AM,Maharashtra,-,-,29329,2286,67655,9005,409
2543,2020-06-01,8:00 AM,Manipur,-,-,11,0,71,9045,239
2544,2020-06-01,8:00 AM,Meghalaya,-,-,12,1,27,8350,250
2545,2020-06-01,8:00 AM,Mizoram,-,-,1,0,1,6928,449
2546,2020-06-01,8:00 AM,Nagaland,-,-,0,0,43,4920,200
2547,2020-06-01,8:00 AM,Odisha,-,-,1126,7,1948,6123,255
2548,2020-06-01,8:00 AM,Puducherry,-,-,25,0,70,9084,282
2549,2020-06-01,8:00 AM,Punjab,-,-,1987,45,2263,6231,498
2550,2020-06-01,8:00 AM,Rajasthan,-,-,5927,194,8831,3987,639
2551,2020-06-01,8:00 AM,Sikkim,-,-,0,0,1,7487,707
2552,2020-06-01,8:00 AM,Tamil Nadu,-,-,12757,173,22333,5842,483
2553,2020-06-01,8:00 AM,Telengana,-,-,1428,82,2698,4747,729
2554,2020-06-01,8:00 AM,Tripura,-,-,173,0,313,1716,383
2555,2020-06-01,8:00 AM,Uttarakhand,-,-,102,5,907,5137,785
2556,2020-06-01,8:00 AM,Uttar Pradesh,-,-,4709,213,7823,709,302
2557,2020-06-01,8:00 AM,West Bengal,-,-,2157,317,5501,6480,274
2558,2020-06-01,8:00 AM,Cases being reassigned to states,-,-,0,0,5630,7506,715
2559,2020-06-02,8:00 AM,Andaman and Nicobar Islands,-,-,33,0,33,5564,632
2560,2020-06-02,8:00 AM,Andhra Pradesh,-,-,2378,64,3783,7742,100
2561,2020-06-02,8:00 AM,Arunachal Pradesh,-,-,1,0,22,8394,573
2562,2020-06-02,8:00 AM,Assam,-,-,277,4,1390,2051,199
2563,2020-06-02,8:00 AM,Bihar,-,-,1900,24,3926,8824,355
2564,2020-06-02,8:00 AM,Chandigarh,-,-,199,4,294,6837,173
2565,2020-06-02,8:00 AM,Chhattisgarh,-,-,122,1,547,2312,719
2566,2020-06-02,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,1,0,3,5000,584
2567,2020-06-02,8:00 AM,Delhi,-,-,8746,523,20834,5523,405
2568,2020-06-02,8:00 AM,Goa,-,-,42,0,71,3317,286
2569,2020-06-02,8:00 AM,Gujarat,-,-,10780,1063,17200,8426,513
2570,2020-06-02,8:00 AM,Haryana,-,-,1055,21,2356,998,750
2571,2020-06-02,8:00 AM,Himachal Pradesh,-,-,122,5,340,2266,586
2572,2020-06-02,8:00 AM,Jammu and Kashmir,-,-,946,31,2601,1635,847
2573,2020-06-02,8:00 AM,Jharkhand,-,-,296,5,659,2734,139
2574,2020-06-02,8:00 AM,Karnataka,-,-,1328,52,3408,7606,393
2575,2020-06-02,8:00 AM,Kerala,-,-,608,10,1326,8533,231
2576,2020-06-02,8:00 AM,Ladakh,-,-,43,0,77,218,613
2577,2020-06-02,8:00 AM,Madhya Pradesh,-,-,5003,358,8283,831,731
2578,2020-06-02,8:00 AM,Maharashtra,-,-,30108,2362,70013,1253,499
2579,2020-06-02,8:00 AM,Manipur,-,-,11,0,83,9292,411
2580,2020-06-02,8:00 AM,Meghalaya,-,-,12,1,27,3076,750
2581,2020-06-02,8:00 AM,Mizoram,-,-,1,0,1,2569,230
2582,2020-06-02,8:00 AM,Nagaland,-,-,0,0,43,7457,528
2583,2020-06-02,8:00 AM,Odisha,-,-,1245,7,2104,9076,782
2584,2020-06-02,8:00 AM,Puducherry,-,-,25,0,74,3795,307
2585,2020-06-02,8:00 AM,Punjab,-,-,2000,45,2301,626,376
2586,2020-06-02,8:00 AM,Rajasthan,-,-,6040,198,8980,7287,701
2587,2020-06-02,8:00 AM,Sikkim,-,-,0,0,1,9004,612
2588,2020-06-02,8:00 AM,Tamil Nadu,-,-,13170,184,23495,3697,572
2589,2020-06-02,8:00 AM,Telengana,-,-,1491,88,2792,350,399
2590,2020-06-02,8:00 AM,Tripura,-,-,173,0,420,856,1055
2591,2020-06-02,8:00 AM,Uttarakhand,-,-,222,6,958,9853,409
2592,2020-06-02,8:00 AM,Uttar Pradesh,-,-,4843,217,8075,7769,616
2593,2020-06-02,8:00 AM,West Bengal,-,-,2306,325,5772,6309,495
2594,2020-06-02,8:00 AM,Cases being reassigned to states,-,-,0,0,6414,1494,333
2595,2020-06-03,8:00 AM,Andaman and Nicobar Islands,-,-,33,0,33,9486,385
2596,2020-06-03,8:00 AM,Andhra Pradesh,-,-,2421,64,3898,5820,636
2597,2020-06-03,8:00 AM,Arunachal Pradesh,-,-,1,0,22,9057,206
2598,2020-06-03,8:00 AM,Assam,-,-,324,4,1513,6968,699
2599,2020-06-03,8:00 AM,Bihar,-,-,1946,24,4155,9269,309
2600,2020-06-03,8:00 AM,Chandigarh,-,-,214,5,301,6181,351
2601,2020-06-03,8:00 AM,Chhattisgarh,-,-,130,1,564,8110,868
2602,2020-06-03,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,1,0,4,7292,271
2603,2020-06-03,8:00 AM,Delhi,-,-,9243,556,22132,4974,888
2604,2020-06-03,8:00 AM,Goa,-,-,57,0,79,4608,349
2605,2020-06-03,8:00 AM,Gujarat,-,-,11894,1092,17617,6604,696
2606,2020-06-03,8:00 AM,Haryana,-,-,1069,23,2652,1312,959
2607,2020-06-03,8:00 AM,Himachal Pradesh,-,-,140,5,345,9205,392
2608,2020-06-03,8:00 AM,Jammu and Kashmir,-,-,953,33,2718,8901,560
2609,2020-06-03,8:00 AM,Jharkhand,-,-,320,5,712,6252,598
2610,2020-06-03,8:00 AM,Karnataka,-,-,1403,52,3796,4147,298
2611,2020-06-03,8:00 AM,Kerala,-,-,627,11,1412,7548,148
2612,2020-06-03,8:00 AM,Ladakh,-,-,47,1,81,1890,470
2613,2020-06-03,8:00 AM,Madhya Pradesh,-,-,5221,364,8420,5724,434
2614,2020-06-03,8:00 AM,Maharashtra,-,-,31333,2465,72300,7147,376
2615,2020-06-03,8:00 AM,Manipur,-,-,14,0,89,7349,330
2616,2020-06-03,8:00 AM,Meghalaya,-,-,12,1,27,6316,282
2617,2020-06-03,8:00 AM,Mizoram,-,-,1,0,13,8722,671
2618,2020-06-03,8:00 AM,Nagaland,-,-,0,0,49,6679,899
2619,2020-06-03,8:00 AM,Odisha,-,-,1325,7,2245,2889,252
2620,2020-06-03,8:00 AM,Puducherry,-,-,25,0,82,55,416
2621,2020-06-03,8:00 AM,Punjab,-,-,2017,46,2342,9923,676
2622,2020-06-03,8:00 AM,Rajasthan,-,-,6435,203,9373,625,379
2623,2020-06-03,8:00 AM,Sikkim,-,-,0,0,1,1039,385
2624,2020-06-03,8:00 AM,Tamil Nadu,-,-,13706,197,24586,3514,630
2625,2020-06-03,8:00 AM,Telengana,-,-,1526,92,2891,9132,729
2626,2020-06-03,8:00 AM,Tripura,-,-,173,0,468,525,619
2627,2020-06-03,8:00 AM,Uttarakhand,-,-,252,7,1043,4251,560
2628,2020-06-03,8:00 AM,Uttar Pradesh,-,-,5030,222,8361,2601,773
2629,2020-06-03,8:00 AM,West Bengal,-,-,2410,335,6168,9315,544
2630,2020-06-03,8:00 AM,Cases being reassigned to states,-,-,0,0,7123,8789,391
2631,2020-06-04,8:00 AM,Andaman and Nicobar Islands,-,-,33,0,33,2511,387
2632,2020-06-04,8:00 AM,Andhra Pradesh,-,-,2466,68,4080,5396,524
2633,2020-06-04,8:00 AM,Arunachal Pradesh,-,-,1,0,38,3822,182
2634,2020-06-04,8:00 AM,Assam,-,-,413,4,1672,4593,253
2635,2020-06-04,8:00 AM,Bihar,-,-,2077,25,4390,2731,938
2636,2020-06-04,8:00 AM,Chandigarh,-,-,214,5,301,9312,292
2637,2020-06-04,8:00 AM,Chhattisgarh,-,-,188,2,668,2668,526
2638,2020-06-04,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,1,0,8,1864,381
2639,2020-06-04,8:00 AM,Delhi,-,-,9542,606,23645,4245,491
2640,2020-06-04,8:00 AM,Goa,-,-,57,0,79,8457,518
2641,2020-06-04,8:00 AM,Gujarat,-,-,12212,1122,18100,7914,473
2642,2020-06-04,8:00 AM,Haryana,-,-,1089,23,2954,7158,423
2643,2020-06-04,8:00 AM,Himachal Pradesh,-,-,150,5,359,5433,748
2644,2020-06-04,8:00 AM,Jammu and Kashmir,-,-,1007,34,2857,207,779
2645,2020-06-04,8:00 AM,Jharkhand,-,-,321,5,752,1238,365
2646,2020-06-04,8:00 AM,Karnataka,-,-,1514,53,4063,1495,660
2647,2020-06-04,8:00 AM,Kerala,-,-,651,11,1494,7713,491
2648,2020-06-04,8:00 AM,Ladakh,-,-,48,1,90,6856,866
2649,2020-06-04,8:00 AM,Madhya Pradesh,-,-,5445,371,8588,5676,263
2650,2020-06-04,8:00 AM,Maharashtra,-,-,32329,2587,74860,4874,320
2651,2020-06-04,8:00 AM,Manipur,-,-,38,0,118,4616,446
2652,2020-06-04,8:00 AM,Meghalaya,-,-,13,1,33,4641,694
2653,2020-06-04,8:00 AM,Mizoram,-,-,1,0,14,7691,468
2654,2020-06-04,8:00 AM,Nagaland,-,-,0,0,58,7965,347
2655,2020-06-04,8:00 AM,Odisha,-,-,1416,7,2388,4780,736
2656,2020-06-04,8:00 AM,Puducherry,-,-,25,0,82,3578,557
2657,2020-06-04,8:00 AM,Punjab,-,-,2029,47,2376,7551,544
2658,2020-06-04,8:00 AM,Rajasthan,-,-,6744,209,9652,4914,176
2659,2020-06-04,8:00 AM,Sikkim,-,-,0,0,2,7675,361
2660,2020-06-04,8:00 AM,Tamil Nadu,-,-,14316,208,25872,2445,395
2661,2020-06-04,8:00 AM,Telengana,-,-,1556,99,3020,1240,594
2662,2020-06-04,8:00 AM,Tripura,-,-,173,0,468,8621,525
2663,2020-06-04,8:00 AM,Uttarakhand,-,-,282,8,1085,3936,584
2664,2020-06-04,8:00 AM,Uttar Pradesh,-,-,5176,229,8729,9065,701
2665,2020-06-04,8:00 AM,West Bengal,-,-,2580,345,6508,123,560
2666,2020-06-04,8:00 AM,Cases being reassigned to states,-,-,0,0,7483,4290,452
2667,2020-06-05,8:00 AM,Andaman and Nicobar Islands,-,-,33,0,33,2149,586
2668,2020-06-05,8:00 AM,Andhra Pradesh,-,-,2539,71,4223,360,617
2669,2020-06-05,8:00 AM,Arunachal Pradesh,-,-,1,0,42,3005,845
2670,2020-06-05,8:00 AM,Assam,-,-,442,4,1988,8363,492
2671,2020-06-05,8:00 AM,Bihar,-,-,2210,29,4493,2798,444
2672,2020-06-05,8:00 AM,Chandigarh,-,-,214,5,301,9742,509
2673,2020-06-05,8:00 AM,Chhattisgarh,-,-,213,2,756,6348,596
2674,2020-06-05,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,1,0,12,7798,357
2675,2020-06-05,8:00 AM,Delhi,-,-,9898,650,25004,8267,425
2676,2020-06-05,8:00 AM,Goa,-,-,57,0,166,124,716
2677,2020-06-05,8:00 AM,Gujarat,-,-,12667,1155,18584,7404,540
2678,2020-06-05,8:00 AM,Haryana,-,-,2134,24,3281,4098,78
2679,2020-06-05,8:00 AM,Himachal Pradesh,-,-,179,5,383,2273,768
2680,2020-06-05,8:00 AM,Jammu and Kashmir,-,-,1048,35,3142,6017,641
2681,2020-06-05,8:00 AM,Jharkhand,-,-,354,6,793,3492,657
2682,2020-06-05,8:00 AM,Karnataka,-,-,1610,57,4320,5991,835
2683,2020-06-05,8:00 AM,Kerala,-,-,690,14,1588,3303,464
2684,2020-06-05,8:00 AM,Ladakh,-,-,48,1,90,2784,259
2685,2020-06-05,8:00 AM,Madhya Pradesh,-,-,5637,377,8762,3129,780
2686,2020-06-05,8:00 AM,Maharashtra,-,-,33681,2710,77793,8585,492
2687,2020-06-05,8:00 AM,Manipur,-,-,38,0,124,321,390
2688,2020-06-05,8:00 AM,Meghalaya,-,-,13,1,33,7402,742
2689,2020-06-05,8:00 AM,Mizoram,-,-,1,0,17,658,704
2690,2020-06-05,8:00 AM,Nagaland,-,-,0,0,80,4927,384
2691,2020-06-05,8:00 AM,Odisha,-,-,1416,7,2478,9725,710
2692,2020-06-05,8:00 AM,Puducherry,-,-,25,0,82,3519,801
2693,2020-06-05,8:00 AM,Punjab,-,-,2043,47,2415,9261,462
2694,2020-06-05,8:00 AM,Rajasthan,-,-,7104,213,9862,9673,603
2695,2020-06-05,8:00 AM,Sikkim,-,-,0,0,2,3116,340
2696,2020-06-05,8:00 AM,Tamil Nadu,-,-,14902,220,27256,8846,314
2697,2020-06-05,8:00 AM,Telengana,-,-,1587,105,3147,8086,701
2698,2020-06-05,8:00 AM,Tripura,-,-,173,0,644,5633,527
2699,2020-06-05,8:00 AM,Uttarakhand,-,-,297,10,1153,309,254
2700,2020-06-05,8:00 AM,Uttar Pradesh,-,-,5439,245,9237,7104,457
2701,2020-06-05,8:00 AM,West Bengal,-,-,2768,355,6876,97,655
2702,2020-06-05,8:00 AM,Cases being reassigned to states,-,-,0,0,7610,3117,587
2703,2020-06-06,8:00 AM,Andaman and Nicobar Islands,-,-,33,0,33,3863,546
2704,2020-06-06,8:00 AM,Andhra Pradesh,-,-,2576,73,4303,4126,291
2705,2020-06-06,8:00 AM,Arunachal Pradesh,-,-,1,0,45,9642,219
2706,2020-06-06,8:00 AM,Assam,-,-,498,4,2153,597,917
2707,2020-06-06,8:00 AM,Bihar,-,-,2225,29,4596,6595,547
2708,2020-06-06,8:00 AM,Chandigarh,-,-,222,5,304,4864,727
2709,2020-06-06,8:00 AM,Chhattisgarh,-,-,244,2,879,238,666
2710,2020-06-06,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,1,0,14,6397,710
2711,2020-06-06,8:00 AM,Delhi,-,-,10315,708,26334,1118,259
2712,2020-06-06,8:00 AM,Goa,-,-,65,0,196,9583,347
2713,2020-06-06,8:00 AM,Gujarat,-,-,13003,1190,19094,28,233
2714,2020-06-06,8:00 AM,Haryana,-,-,2134,24,3597,2534,468
2715,2020-06-06,8:00 AM,Himachal Pradesh,-,-,189,5,393,950,575
2716,2020-06-06,8:00 AM,Jammu and Kashmir,-,-,1086,36,3324,9917,394
2717,2020-06-06,8:00 AM,Jharkhand,-,-,410,7,881,7393,538
2718,2020-06-06,8:00 AM,Karnataka,-,-,1688,57,4835,2845,448
2719,2020-06-06,8:00 AM,Kerala,-,-,712,14,1699,1615,277
2720,2020-06-06,8:00 AM,Ladakh,-,-,48,1,97,9230,972
2721,2020-06-06,8:00 AM,Madhya Pradesh,-,-,5878,384,8996,1225,721
2722,2020-06-06,8:00 AM,Maharashtra,-,-,35156,2849,80229,5286,422
2723,2020-06-06,8:00 AM,Manipur,-,-,41,0,132,4589,846
2724,2020-06-06,8:00 AM,Meghalaya,-,-,13,1,33,9091,378
2725,2020-06-06,8:00 AM,Mizoram,-,-,1,0,22,6766,639
2726,2020-06-06,8:00 AM,Nagaland,-,-,0,0,94,560,778
2727,2020-06-06,8:00 AM,Odisha,-,-,1604,8,2608,9880,453
2728,2020-06-06,8:00 AM,Puducherry,-,-,36,0,99,9437,722
2729,2020-06-06,8:00 AM,Punjab,-,-,2069,48,2461,6569,626
2730,2020-06-06,8:00 AM,Rajasthan,-,-,7359,218,10084,8334,359
2731,2020-06-06,8:00 AM,Sikkim,-,-,0,0,3,4027,530
2732,2020-06-06,8:00 AM,Tamil Nadu,-,-,15762,232,28694,7838,541
2733,2020-06-06,8:00 AM,Telengana,-,-,1627,113,3290,9129,527
2734,2020-06-06,8:00 AM,Tripura,-,-,173,0,692,5287,287
2735,2020-06-06,8:00 AM,Uttarakhand,-,-,344,11,1215,8460,173
2736,2020-06-06,8:00 AM,Uttar Pradesh,-,-,5648,257,9733,1353,306
2737,2020-06-06,8:00 AM,West Bengal,-,-,2912,366,7303,9955,538
2738,2020-06-06,8:00 AM,Cases being reassigned to states,-,-,0,0,8192,441,464
2739,2020-06-07,8:00 AM,Andaman and Nicobar Islands,-,-,33,0,33,47,574
2740,2020-06-07,8:00 AM,Andhra Pradesh,-,-,2620,73,4510,1535,489
2741,2020-06-07,8:00 AM,Arunachal Pradesh,-,-,1,0,47,7686,812
2742,2020-06-07,8:00 AM,Assam,-,-,547,4,2397,945,576
2743,2020-06-07,8:00 AM,Bihar,-,-,2425,30,4915,3669,624
2744,2020-06-07,8:00 AM,Chandigarh,-,-,273,5,309,5418,429
2745,2020-06-07,8:00 AM,Chhattisgarh,-,-,266,4,923,1879,434
2746,2020-06-07,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,1,0,19,4210,707
2747,2020-06-07,8:00 AM,Delhi,-,-,10664,761,27654,2045,705
2748,2020-06-07,8:00 AM,Goa,-,-,65,0,267,9273,458
2749,2020-06-07,8:00 AM,Gujarat,-,-,13316,1219,19592,9151,660
2750,2020-06-07,8:00 AM,Haryana,-,-,2134,24,3952,2863,620
2751,2020-06-07,8:00 AM,Himachal Pradesh,-,-,194,5,400,4954,334
2752,2020-06-07,8:00 AM,Jammu and Kashmir,-,-,1126,39,3467,1093,677
2753,2020-06-07,8:00 AM,Jharkhand,-,-,473,7,1000,6818,488
2754,2020-06-07,8:00 AM,Karnataka,-,-,1968,59,5213,2705,757
2755,2020-06-07,8:00 AM,Kerala,-,-,762,15,1807,841,363
2756,2020-06-07,8:00 AM,Ladakh,-,-,48,1,99,1883,347
2757,2020-06-07,8:00 AM,Madhya Pradesh,-,-,6108,399,9228,346,593
2758,2020-06-07,8:00 AM,Maharashtra,-,-,37390,2969,82968,1225,650
2759,2020-06-07,8:00 AM,Manipur,-,-,52,0,157,4638,211
2760,2020-06-07,8:00 AM,Meghalaya,-,-,13,1,33,1633,718
2761,2020-06-07,8:00 AM,Mizoram,-,-,1,0,24,4930,505
2762,2020-06-07,8:00 AM,Nagaland,-,-,0,0,107,2821,551
2763,2020-06-07,8:00 AM,Odisha,-,-,1716,8,2781,1704,811
2764,2020-06-07,8:00 AM,Puducherry,-,-,36,0,99,9478,452
2765,2020-06-07,8:00 AM,Punjab,-,-,2092,50,2515,3296,590
2766,2020-06-07,8:00 AM,Rajasthan,-,-,7501,231,10331,9508,115
2767,2020-06-07,8:00 AM,Sikkim,-,-,0,0,7,9506,623
2768,2020-06-07,8:00 AM,Tamil Nadu,-,-,16395,251,30152,3848,159
2769,2020-06-07,8:00 AM,Telengana,-,-,1710,123,3496,9009,583
