sno,state/unionterritory,confirmedindiannational,confirmedforeignnational,cured,deaths,confirmed,oxygentanks,populationdensitypersqkm,day,month,year,week,weekday_number,hour,am_pm,minute
1025,39,0.0688606825264118,0.10682254964766175,8.702190527831367e-06,8.590432712367768e-05,4.2949160836612466e-05,0.5487097419483897,423,16,4,2020,16,3,5,1,0
1026,0,0.0688606825264118,0.10682254964766175,2.071950125674135e-06,0.0,2.045198135076784e-06,0.4168833766753351,291,17,4,2020,16,4,5,1,0
1027,1,0.0688606825264118,0.10682254964766175,7.459020452426885e-06,0.00017180865424735537,0.00010635030302399278,0.353870774154831,727,17,4,2020,16,4,5,1,0
1028,2,0.0688606825264118,0.10682254964766175,0.0,0.0,1.8592710318879856e-07,0.8076615323064613,532,17,4,2020,16,4,5,1,0
1029,3,0.0688606825264118,0.10682254964766175,1.0359750628370675e-06,1.2272046731953955e-05,6.507448611607949e-06,0.0623124624924985,668,17,4,2020,16,4,5,1,0
1030,4,0.0688606825264118,0.10682254964766175,7.666215464994299e-06,1.2272046731953955e-05,1.543194956467028e-05,0.503000600120024,681,17,4,2020,16,4,5,1,0
1031,6,0.0688606825264118,0.10682254964766175,1.8647551131067213e-06,0.0,3.9044691669647695e-06,0.25235047009401884,621,17,4,2020,16,4,5,1,0
1032,7,0.0688606825264118,0.10682254964766175,4.76548528905051e-06,0.0,6.693375714796748e-06,0.6027205441088218,774,17,4,2020,16,4,5,1,0
1033,10,0.0688606825264118,0.10682254964766175,1.0566945640938088e-05,0.0004663377758142503,0.00030492044922962965,0.09401880376075214,598,17,4,2020,16,4,5,1,0
1034,11,0.0688606825264118,0.10682254964766175,1.2431700754044809e-06,0.0,1.30148972232159e-06,0.03320664132826565,802,17,4,2020,16,4,5,1,0
1035,12,0.0688606825264118,0.10682254964766175,1.5332430929988597e-05,0.0004663377758142503,0.00018983157235576332,0.1280256051210242,420,17,4,2020,16,4,5,1,0
1036,13,0.0688606825264118,0.10682254964766175,8.90938554039878e-06,3.6816140195861865e-05,3.8115056153703707e-05,0.482996599319864,341,17,4,2020,16,4,5,1,0
1037,14,0.0688606825264118,0.10682254964766175,3.315120201078616e-06,1.2272046731953955e-05,6.507448611607949e-06,0.71874374874975,243,17,4,2020,16,4,5,1,0
1038,15,0.0688606825264118,0.10682254964766175,7.873410477561713e-06,4.908818692781582e-05,5.838111040128275e-05,0.01830366073214643,816,17,4,2020,16,4,5,1,0
1039,16,0.0688606825264118,0.10682254964766175,0.0,2.454409346390791e-05,5.391885992475158e-06,0.4177835567113423,709,17,4,2020,16,4,5,1,0
1040,17,0.0688606825264118,0.10682254964766175,1.6989991030527905e-05,0.0001595366075154014,6.563226742564589e-05,0.025405081016203243,735,17,4,2020,16,4,5,1,0
1041,18,0.0688606825264118,0.10682254964766175,5.07627780790163e-05,3.6816140195861865e-05,7.344120575957542e-05,0.7185437087417483,479,17,4,2020,16,4,5,1,0
1042,19,0.0688606825264118,0.10682254964766175,2.900730175943789e-06,0.0,3.346687857398374e-06,0.7369473894778956,327,17,4,2020,16,4,5,1,0
1043,21,0.0688606825264118,0.10682254964766175,1.3467675816881878e-05,0.0006995066637213754,0.00024319265097094852,0.39317863572714545,786,17,4,2020,16,4,5,1,0
1044,22,0.0688606825264118,0.10682254964766175,6.215850377022405e-05,0.002380777065999067,0.0005958963657200993,0.799359871974395,565,17,4,2020,16,4,5,1,0
1045,23,0.0688606825264118,0.10682254964766175,2.071950125674135e-07,0.0,3.718542063775971e-07,0.038207641528305664,28,17,4,2020,16,4,5,1,0
1046,24,0.0688606825264118,0.10682254964766175,0.0,1.2272046731953955e-05,1.673343928699187e-06,0.8720744148829767,153,17,4,2020,16,4,5,1,0
1047,25,0.0688606825264118,0.10682254964766175,0.0,0.0,1.8592710318879856e-07,0.5103020604120825,468,17,4,2020,16,4,5,1,0
1048,26,0.0688606825264118,0.10682254964766175,0.0,0.0,0.0,0.834366873374675,568,17,4,2020,16,4,5,1,0
1049,27,0.0688606825264118,0.10682254964766175,3.9367052387808565e-06,1.2272046731953955e-05,1.1155626191327914e-05,0.8150630126025206,832,17,4,2020,16,4,5,1,0
1050,28,0.0688606825264118,0.10682254964766175,2.071950125674135e-07,0.0,1.30148972232159e-06,0.7837567513502701,639,17,4,2020,16,4,5,1,0
1051,29,0.0688606825264118,0.10682254964766175,5.594265339320165e-06,0.0001595366075154014,3.4582441193116534e-05,0.45829165833166635,264,17,4,2020,16,4,5,1,0
1052,30,0.0688606825264118,0.10682254964766175,3.397998206105581e-05,0.0001349925140514935,0.00021028355370653117,0.3930786157231447,753,17,4,2020,16,4,5,1,0
1053,32,0.0688606825264118,0.10682254964766175,3.729510226213443e-05,0.0001840807009793093,0.00023556963974020778,0.3676735347069414,718,17,4,2020,16,4,5,1,0
1054,34,0.0688606825264118,0.10682254964766175,3.853827233753891e-05,0.00022089684117517118,0.00013814383766927734,0.6468293658731746,558,17,4,2020,16,4,5,1,0
1055,35,0.0688606825264118,0.10682254964766175,2.071950125674135e-07,0.0,3.718542063775971e-07,0.0649129825965193,95,17,4,2020,16,4,5,1,0
1056,38,0.0688606825264118,0.10682254964766175,1.8647551131067213e-06,0.0,6.8793028179855464e-06,0.0660132026405281,459,17,4,2020,16,4,5,1,0
1057,37,0.0688606825264118,0.10682254964766175,1.5332430929988597e-05,0.00017180865424735537,0.00015729432929772357,0.8584716943388678,428,17,4,2020,16,4,5,1,0
1058,39,0.0688606825264118,0.10682254964766175,1.0566945640938088e-05,0.00012272046731953956,4.741141131314363e-05,0.6189237847569514,679,17,4,2020,16,4,5,1,0
1059,0,0.0688606825264118,0.10682254964766175,2.2791451382415483e-06,0.0,2.231125238265583e-06,0.5937187437487498,931,18,4,2020,16,5,5,1,0
1060,1,0.0688606825264118,0.10682254964766175,8.702190527831367e-06,0.0001840807009793093,0.00011211404322284553,0.847369473894779,522,18,4,2020,16,5,5,1,0
1061,2,0.0688606825264118,0.10682254964766175,0.0,0.0,1.8592710318879856e-07,0.5756151230246049,809,18,4,2020,16,5,5,1,0
1062,3,0.0688606825264118,0.10682254964766175,1.8647551131067213e-06,1.2272046731953955e-05,6.507448611607949e-06,0.9519903980796159,650,18,4,2020,16,5,5,1,0
1063,4,0.0688606825264118,0.10682254964766175,7.666215464994299e-06,2.454409346390791e-05,1.580380377104788e-05,0.12532506501300258,508,18,4,2020,16,5,5,1,0
1064,6,0.0688606825264118,0.10682254964766175,1.8647551131067213e-06,0.0,3.9044691669647695e-06,0.6924384876975396,292,18,4,2020,16,5,5,1,0
1065,7,0.0688606825264118,0.10682254964766175,4.9726803016179235e-06,0.0,6.693375714796748e-06,0.22354470894178835,506,18,4,2020,16,5,5,1,0
1066,10,0.0688606825264118,0.10682254964766175,1.491804090485377e-05,0.0005154259627420661,0.00031737756514327916,0.6511302260452091,252,18,4,2020,16,5,5,1,0
1067,11,0.0688606825264118,0.10682254964766175,1.2431700754044809e-06,0.0,1.30148972232159e-06,0.8347669533906782,364,18,4,2020,16,5,5,1,0
1068,12,0.0688606825264118,0.10682254964766175,1.8233161105932387e-05,0.0005890582431337898,0.00023649927525615176,0.22314462892578515,460,18,4,2020,16,5,5,1,0
1069,13,0.0688606825264118,0.10682254964766175,8.90938554039878e-06,3.6816140195861865e-05,4.183359821747967e-05,0.4376875375075015,493,18,4,2020,16,5,5,1,0
1070,14,0.0688606825264118,0.10682254964766175,3.315120201078616e-06,1.2272046731953955e-05,7.065229921174345e-06,0.8506701340268054,564,18,4,2020,16,5,5,1,0
1071,15,0.0688606825264118,0.10682254964766175,8.702190527831367e-06,6.136023365976978e-05,6.098408984592593e-05,0.17493498699739948,617,18,4,2020,16,5,5,1,0
1072,16,0.0688606825264118,0.10682254964766175,0.0,2.454409346390791e-05,6.135594405230352e-06,0.11762352470494099,555,18,4,2020,16,5,5,1,0
1073,17,0.0688606825264118,0.10682254964766175,1.906194115620204e-05,0.0001595366075154014,6.897895528304427e-05,0.8203640728145629,450,18,4,2020,16,5,5,1,0
1074,18,0.0688606825264118,0.10682254964766175,5.283472820469044e-05,3.6816140195861865e-05,7.362713286276423e-05,0.10752150430086016,617,18,4,2020,16,5,5,1,0
1075,19,0.0688606825264118,0.10682254964766175,2.900730175943789e-06,0.0,3.346687857398374e-06,0.6477295459091819,461,18,4,2020,16,5,5,1,0
1076,21,0.0688606825264118,0.10682254964766175,1.4296455867151531e-05,0.0008467712245048229,0.00025193122482082206,0.13872774554910983,600,18,4,2020,16,5,5,1,0
1077,22,0.0688606825264118,0.10682254964766175,6.858154915981387e-05,0.002466681393122745,0.0006178357638963776,0.45279055811162233,524,18,4,2020,16,5,5,1,0
1078,23,0.0688606825264118,0.10682254964766175,2.071950125674135e-07,0.0,3.718542063775971e-07,0.8477695539107821,663,18,4,2020,16,5,5,1,0
1079,24,0.0688606825264118,0.10682254964766175,0.0,1.2272046731953955e-05,2.045198135076784e-06,0.3740748149629926,100,18,4,2020,16,5,5,1,0
1080,25,0.0688606825264118,0.10682254964766175,0.0,0.0,1.8592710318879856e-07,0.8125625125025006,626,18,4,2020,16,5,5,1,0
1081,26,0.0688606825264118,0.10682254964766175,0.0,0.0,0.0,0.07391478295659132,598,18,4,2020,16,5,5,1,0
1082,27,0.0688606825264118,0.10682254964766175,4.351095263915683e-06,1.2272046731953955e-05,1.1155626191327914e-05,0.40868173634726945,695,18,4,2020,16,5,5,1,0
1083,28,0.0688606825264118,0.10682254964766175,6.215850377022404e-07,0.0,1.30148972232159e-06,0.7111422284456892,761,18,4,2020,16,5,5,1,0
1084,29,0.0688606825264118,0.10682254964766175,5.594265339320165e-06,0.0001595366075154014,3.755727484413731e-05,0.6577315463092619,734,18,4,2020,16,5,5,1,0
1085,30,0.0688606825264118,0.10682254964766175,3.7916687299836667e-05,0.0001349925140514935,0.00022850440981903342,0.0623124624924985,670,18,4,2020,16,5,5,1,0
1086,32,0.0688606825264118,0.10682254964766175,5.863618855657802e-05,0.0001840807009793093,0.0002459815575187805,0.9568913782756552,246,18,4,2020,16,5,5,1,0
1087,34,0.0688606825264118,0.10682254964766175,3.853827233753891e-05,0.00022089684117517118,0.00014706833862233965,0.8044608921784357,568,18,4,2020,16,5,5,1,0
1088,35,0.0688606825264118,0.10682254964766175,2.071950125674135e-07,0.0,3.718542063775971e-07,0.8023604720944189,905,18,4,2020,16,5,5,1,0
1089,38,0.0688606825264118,0.10682254964766175,1.8647551131067213e-06,0.0,7.808938333929539e-06,0.7026405281056212,546,18,4,2020,16,5,5,1,0
1090,37,0.0688606825264118,0.10682254964766175,1.781877108079756e-05,0.00017180865424735537,0.0001801633629899458,0.1928385677135427,264,18,4,2020,16,5,5,1,0
1091,39,0.0688606825264118,0.10682254964766175,1.1395725691207742e-05,0.00012272046731953956,5.336107861518519e-05,0.5389077815563112,665,18,4,2020,16,5,5,1,0
1092,0,0.0688606825264118,0.10682254964766175,2.2791451382415483e-06,0.0,2.60297944464318e-06,0.31186237247449494,427,19,4,2020,16,6,5,1,0
1093,1,0.0688606825264118,0.10682254964766175,8.702190527831367e-06,0.0001840807009793093,0.00011211404322284553,0.3561712342468494,278,19,4,2020,16,6,5,1,0
1094,2,0.0688606825264118,0.10682254964766175,0.0,0.0,1.8592710318879856e-07,0.9773954790958191,486,19,4,2020,16,6,5,1,0
1095,3,0.0688606825264118,0.10682254964766175,2.4863401508089618e-06,1.2272046731953955e-05,6.507448611607949e-06,0.3062612522504501,970,19,4,2020,16,6,5,1,0
1096,4,0.0688606825264118,0.10682254964766175,7.666215464994299e-06,2.454409346390791e-05,1.5989730874236677e-05,0.5890178035607122,215,19,4,2020,16,6,5,1,0
1097,6,0.0688606825264118,0.10682254964766175,2.071950125674135e-06,0.0,4.2763233733423665e-06,0.1302260452090418,326,19,4,2020,16,6,5,1,0
1098,7,0.0688606825264118,0.10682254964766175,4.9726803016179235e-06,0.0,6.693375714796748e-06,0.6644328865773155,392,19,4,2020,16,6,5,1,0
1099,10,0.0688606825264118,0.10682254964766175,1.491804090485377e-05,0.00052769800947402,0.00035196000633639567,0.1295259051810362,460,19,4,2020,16,6,5,1,0
1100,11,0.0688606825264118,0.10682254964766175,1.2431700754044809e-06,0.0,1.30148972232159e-06,0.04350870174034807,250,19,4,2020,16,6,5,1,0
1101,12,0.0688606825264118,0.10682254964766175,1.947633118133687e-05,0.0007117787104533293,0.00029822707351483287,0.22124424884976995,789,19,4,2020,16,6,5,1,0
1102,13,0.0688606825264118,0.10682254964766175,1.8025966093364973e-05,3.6816140195861865e-05,4.332101504299006e-05,0.5143028605721145,397,19,4,2020,16,6,5,1,0
1103,14,0.0688606825264118,0.10682254964766175,3.315120201078616e-06,1.2272046731953955e-05,7.2511570243631434e-06,0.8560712142428486,213,19,4,2020,16,6,5,1,0
1104,15,0.0688606825264118,0.10682254964766175,1.0566945640938088e-05,6.136023365976978e-05,6.34011421873803e-05,0.5640128025605121,791,19,4,2020,16,6,5,1,0
1105,16,0.0688606825264118,0.10682254964766175,0.0,2.454409346390791e-05,6.507448611607949e-06,0.3556711342268454,404,19,4,2020,16,6,5,1,0
1106,17,0.0688606825264118,0.10682254964766175,2.1548281307011e-05,0.00017180865424735537,7.139600762449865e-05,0.16363272654530905,777,19,4,2020,16,6,5,1,0
1107,18,0.0688606825264118,0.10682254964766175,5.324911822982527e-05,3.6816140195861865e-05,7.437084127551943e-05,0.3008601720344069,30,19,4,2020,16,6,5,1,0
1108,19,0.0688606825264118,0.10682254964766175,2.900730175943789e-06,0.0,3.346687857398374e-06,0.7801560312062412,463,19,4,2020,16,6,5,1,0
1109,21,0.0688606825264118,0.10682254964766175,2.6313766596061512e-05,0.0008590432712367768,0.00026159943418663955,0.2944588917783557,779,19,4,2020,16,6,5,1,0
1110,22,0.0688606825264118,0.10682254964766175,7.562617958710593e-05,0.0025894018604422846,0.0006788198537423035,0.23744748949789957,539,19,4,2020,16,6,5,1,0
1111,23,0.0688606825264118,0.10682254964766175,2.071950125674135e-07,0.0,3.718542063775971e-07,0.2993598719743949,585,19,4,2020,16,6,5,1,0
1112,24,0.0688606825264118,0.10682254964766175,0.0,1.2272046731953955e-05,2.045198135076784e-06,0.9591918383676735,453,19,4,2020,16,6,5,1,0
1113,25,0.0688606825264118,0.10682254964766175,0.0,0.0,1.8592710318879856e-07,0.16563312662532506,998,19,4,2020,16,6,5,1,0
1114,26,0.0688606825264118,0.10682254964766175,0.0,0.0,0.0,0.45939187837567513,529,19,4,2020,16,6,5,1,0
1115,27,0.0688606825264118,0.10682254964766175,4.9726803016179235e-06,1.2272046731953955e-05,1.1341553294516711e-05,0.09051810362072414,400,19,4,2020,16,6,5,1,0
1116,28,0.0688606825264118,0.10682254964766175,6.215850377022404e-07,0.0,1.30148972232159e-06,0.27635527105421087,650,19,4,2020,16,6,5,1,0
1117,29,0.0688606825264118,0.10682254964766175,6.423045389589818e-06,0.00019635274771126327,4.071803559834689e-05,0.7195439087817563,744,19,4,2020,16,6,5,1,0
1118,30,0.0688606825264118,0.10682254964766175,3.7916687299836667e-05,0.0001349925140514935,0.00025118751640806685,0.8855771154230846,737,19,4,2020,16,6,5,1,0
1119,32,0.0688606825264118,0.10682254964766175,7.562617958710593e-05,0.0001840807009793093,0.0002550919855750316,0.5014002800560112,307,19,4,2020,16,6,5,1,0
1120,34,0.0688606825264118,0.10682254964766175,3.853827233753891e-05,0.00022089684117517118,0.000156922475091346,0.4776955391078216,676,19,4,2020,16,6,5,1,0
1121,35,0.0688606825264118,0.10682254964766175,2.071950125674135e-07,0.0,3.718542063775971e-07,0.5187037407481496,587,19,4,2020,16,6,5,1,0
1122,38,0.0688606825264118,0.10682254964766175,1.8647551131067213e-06,0.0,7.808938333929539e-06,0.9022804560912183,342,19,4,2020,16,6,5,1,0
1123,37,0.0688606825264118,0.10682254964766175,2.237706135728066e-05,0.00020862479444321724,0.00020154497985665763,0.3016603320664133,474,19,4,2020,16,6,5,1,0
1124,39,0.0688606825264118,0.10682254964766175,1.2846090779179636e-05,0.00014726456078344746,5.763740198852755e-05,0.5345069013802761,302,19,4,2020,16,6,5,1,0
1125,0,0.0688606825264118,0.10682254964766175,2.2791451382415483e-06,0.0,2.7889065478319784e-06,0.3274654930986197,715,20,4,2020,17,0,5,1,0
1126,1,0.0688606825264118,0.10682254964766175,1.906194115620204e-05,0.0002454409346390791,0.00013423936850231257,0.20414082816563311,489,20,4,2020,17,0,5,1,0
1127,2,0.0688606825264118,0.10682254964766175,0.0,0.0,1.8592710318879856e-07,0.5046009201840368,599,20,4,2020,17,0,5,1,0
1128,3,0.0688606825264118,0.10682254964766175,3.5223152136460292e-06,1.2272046731953955e-05,6.507448611607949e-06,0.0010002000400080014,591,20,4,2020,17,0,5,1,0
1129,4,0.0688606825264118,0.10682254964766175,8.702190527831367e-06,2.454409346390791e-05,1.7849001906124663e-05,0.8561712342468494,259,20,4,2020,17,0,5,1,0
1130,6,0.0688606825264118,0.10682254964766175,2.693535163376375e-06,0.0,4.834104682908763e-06,0.738247649529906,891,20,4,2020,17,0,5,1,0
1131,7,0.0688606825264118,0.10682254964766175,5.179875314185337e-06,0.0,6.693375714796748e-06,0.7850570114022805,1189,20,4,2020,17,0,5,1,0
1132,10,0.0688606825264118,0.10682254964766175,6.008655364454991e-05,0.0005522421029379279,0.0003724119876871635,0.5849169833966794,673,20,4,2020,17,0,5,1,0
1133,11,0.0688606825264118,0.10682254964766175,1.4503650879718945e-06,0.0,1.30148972232159e-06,0.38857771554310866,485,20,4,2020,17,0,5,1,0
1134,12,0.0688606825264118,0.10682254964766175,2.196267133214583e-05,0.0008222271310409149,0.00034415106800246613,0.2504500900180036,188,20,4,2020,17,0,5,1,0
1135,13,0.0688606825264118,0.10682254964766175,1.8025966093364973e-05,3.6816140195861865e-05,4.332101504299006e-05,0.4900980196039208,42,20,4,2020,17,0,5,1,0
1136,14,0.0688606825264118,0.10682254964766175,3.315120201078616e-06,1.2272046731953955e-05,7.2511570243631434e-06,0.8927785557111423,274,20,4,2020,17,0,5,1,0
1137,15,0.0688606825264118,0.10682254964766175,1.1602920703775156e-05,6.136023365976978e-05,6.50744861160795e-05,0.44508901780356075,-82,20,4,2020,17,0,5,1,0
1138,16,0.0688606825264118,0.10682254964766175,0.0,2.454409346390791e-05,7.808938333929539e-06,0.2674534906981397,534,20,4,2020,17,0,5,1,0
1139,17,0.0688606825264118,0.10682254964766175,2.2998646394982898e-05,0.00019635274771126327,7.344120575957542e-05,0.9091818363672735,198,20,4,2020,17,0,5,1,0
1140,18,0.0688606825264118,0.10682254964766175,5.594265339320164e-05,3.6816140195861865e-05,7.474269548189702e-05,0.8537707541508301,582,20,4,2020,17,0,5,1,0
1141,19,0.0688606825264118,0.10682254964766175,2.900730175943789e-06,0.0,3.346687857398374e-06,0.05501100220044009,716,20,4,2020,17,0,5,1,0
1142,21,0.0688606825264118,0.10682254964766175,2.6313766596061512e-05,0.0009081314581645926,0.00027610174823536587,0.624124824964993,759,20,4,2020,17,0,5,1,0
1143,22,0.0688606825264118,0.10682254964766175,0.00010504787137167864,0.002736666421225732,0.0007814516147025204,0.8075615123024605,556,20,4,2020,17,0,5,1,0
1144,23,0.0688606825264118,0.10682254964766175,4.14390025134827e-07,0.0,3.718542063775971e-07,0.4239847969593919,493,20,4,2020,17,0,5,1,0
1145,24,0.0688606825264118,0.10682254964766175,0.0,1.2272046731953955e-05,2.045198135076784e-06,0.133126625325065,662,20,4,2020,17,0,5,1,0
1146,25,0.0688606825264118,0.10682254964766175,0.0,0.0,1.8592710318879856e-07,0.8575715143028606,876,20,4,2020,17,0,5,1,0
1147,26,0.0688606825264118,0.10682254964766175,0.0,0.0,0.0,0.2934586917383477,626,20,4,2020,17,0,5,1,0
1148,27,0.0688606825264118,0.10682254964766175,4.9726803016179235e-06,1.2272046731953955e-05,1.2643043016838302e-05,0.8406681336267253,673,20,4,2020,17,0,5,1,0
1149,28,0.0688606825264118,0.10682254964766175,6.215850377022404e-07,0.0,1.30148972232159e-06,0.8764752950590118,488,20,4,2020,17,0,5,1,0
1150,29,0.0688606825264118,0.10682254964766175,6.423045389589818e-06,0.00019635274771126327,4.071803559834689e-05,0.9585917183436687,396,20,4,2020,17,0,5,1,0
1151,30,0.0688606825264118,0.10682254964766175,3.7916687299836667e-05,0.00017180865424735537,0.00027480025851304426,0.0732146429285857,771,20,4,2020,17,0,5,1,0
1152,32,0.0688606825264118,0.10682254964766175,8.515715016520694e-05,0.0001840807009793093,0.00027461433140985546,0.32096419283856775,986,20,4,2020,17,0,5,1,0
1153,34,0.0688606825264118,0.10682254964766175,3.936705238780856e-05,0.00025771298137103305,0.00016231436108382115,0.9985997199439888,425,20,4,2020,17,0,5,1,0
1154,35,0.0688606825264118,0.10682254964766175,2.071950125674135e-07,0.0,3.718542063775971e-07,0.5392078415683137,834,20,4,2020,17,0,5,1,0
1155,38,0.0688606825264118,0.10682254964766175,2.2791451382415483e-06,0.0,8.180792540307136e-06,0.7921584316863373,436,20,4,2020,17,0,5,1,0
